rank,REGION,CONTROL,CCBASIC,college,ACCREDAGENCY,ADM_RATE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,AVGFACSAL,PCTPELL,C150_4,AGE_ENTRY,FEMALE,MARRIED,FIRST_GEN,FAMINC,MD_FAMINC,ENDOWBEGIN,SAT_AVG,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID
134,Southeast,Public,Doctoral Universities: Very High Research Activity,University of Mississippi,Southern Association of Colleges and Schools Commission on Colleges,1.158474165197553,0.6010044867171529,1.0173673115455146,0.6065671169291821,-0.8096662125299154,-0.721175143687952,-0.07935854915434727,-0.3672056609836894,-0.8600680695365698,-0.8181079949016516,-0.8193353478083067,-0.722936283166595,NA,-0.9874927290428921,NA,-0.25295816884848954,-0.20167393628640773,-0.3892150634518762,0.06361924935882983,0.3869919773755754,-0.1797282783733895,-0.24110554802680434,-0.2062298673489488,-0.6507215011344022,-0.11220089185763674,-0.22588978315464642,-0.8495441486223541,-0.8711419779259111,NA,-0.23791470339087453,0,-0.42888692608672346,NA
135,Southeast,Public,Doctoral Universities: Very High Research Activity,Auburn University,Southern Association of Colleges and Schools Commission on Colleges,1.034028932682423,1.3429448522994942,1.2170819955645764,-0.380111926682582,-0.8458971460635427,-0.6896530244341429,-0.06793424151107202,-0.3672056609836894,-0.7462377049161762,-0.07525601846093427,-0.8127175081071569,1.7435710666052466,NA,-0.6620674694437398,NA,0.21897395242378637,-1.110150717158291,0.46486642315019355,-0.4515444767511827,-0.31609314923962495,-0.6911733714970436,-0.8728636879199566,0.40854326876773805,0.40527320215451396,-0.10090300275878972,0.43536141496109393,0.10192659570702946,0.036361901815374936,-0.14795986924866875,0.29434730149976157,0.46452520325506685,0.1228399542801578,-0.29723860001741725
136,Southeast,Public,Doctoral Universities: Very High Research Activity,University of South Carolina,Southern Association of Colleges and Schools Commission on Colleges,0.3286986656814135,1.583392635231128,0.877300746486813,0.14603278071653,-0.6846694918389015,-0.518172695693422,-0.10506324135171655,-0.2663921267701973,-0.11203995917398336,-0.6381387016402408,-0.627417996474964,1.0240257412395724,NA,-0.8383680999832867,NA,0.29300940044493895,-0.565603803994729,0.41583845095756217,-0.4495947859720282,-0.09105803380217971,-0.6780282019173611,-0.6432974543469717,0.49362396379592766,0.4966736417151606,-0.14679954230213166,0.16118408891310404,0.18842393610060978,-0.03344608893395475,NA,0.29434730149976157,0.23226260162753343,0.1228399542801578,NA
137,New England,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Mount Holyoke College,New England Commission on Higher Education,-0.3411963486712196,-0.6680404041298427,-0.7465127777108345,-0.2337503294204789,-0.3667430500813221,-0.04660179165643913,-0.13933616428154225,-0.23278761536569992,-0.034797926038716336,4.266981823208001,-0.45204524439449567,NA,0.17154579053053412,1.1716749264464483,NA,0.2691496352058945,-0.5242685597611911,0.8521163484398172,-0.43548079588008415,NA,-0.7690676005639324,-0.7015238263886607,0.08701115278779316,0.27310452577269884,-0.09509291050688766,0.9595239500528394,1.1398946804299932,1.2230977445539797,NA,0.5604783039450796,1.3935756097652006,0.1228399542801578,NA
138,New England,"Private, Nonprofit",Doctoral Universities: High Research Activity,Worcester Polytechnic Institute,New England Commission on Higher Education,-0.06362020292560719,-0.409055306089513,0.297329304095459,-0.6147951774649197,-0.3377583032544203,-0.011297018092173079,-0.1193436259058106,-0.3672056609836894,-0.4901193845202907,0.37466721469259284,0.9509367722492513,NA,2.0183732791698388,1.154751243214355,NA,0.8786262855032501,-1.447122816888218,1.1960227041098683,-0.8956079996704382,-1.8460632666919403,NA,-1.2665763558725212,1.8371946534706396,2.18290379833402,-0.17364300326463863,NA,NA,NA,NA,NA,NA,NA,NA
139,Southwest,Public,Doctoral Universities: Very High Research Activity,University of Oklahoma,Higher Learning Commission,0.9627365791398567,1.0491239302143207,0.0986797650578327,-0.3914675678494693,-0.133959302127767,-0.10586337585360019,0.768896293358839,-0.19918310396120253,1.961298824983185,-0.46391310922759826,-0.4851344429002444,1.1411416759550608,NA,-0.7905402995447619,NA,0.1038856730354544,-0.21695000480749782,-0.004807339448781575,0.2911455478999136,-0.07867627845282965,0.26732359830548186,0.2517259365969901,-0.25727960915579096,-0.48608217299574785,-0.3102793868095672,-0.12105727613629734,-0.1575654254737115,-0.3126780519312735,NA,-0.23791470339087453,-0.23226260162753343,-0.42888692608672346,NA
140,Plains,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,St. Olaf College,Higher Learning Commission,-0.41122315747634397,-0.5770553212775,0.4949136981516504,-0.5580169716304831,-0.4835878107272701,-0.13234195602679963,-0.14504831810317986,-0.46801919519718155,-0.083582368018885,0.843736117342015,-0.6770517942335871,NA,-0.43991888432757875,0.8431102009723571,NA,-0.45576617338036723,-0.5647052117287824,0.8997232199891833,-0.854536288753921,-0.21354944299480144,NA,-1.3175820068594315,1.014345023954524,1.184441840465631,-0.17014233786354555,0.49180968797097424,0.3614186168877704,0.245785874063364,NA,0.5604783039450796,0.46452520325506685,0.3987033944635984,NA
142,Great Lakes,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Denison University,Higher Learning Commission,-1.3662875859992418,-0.6375030879362906,0.0917563226785054,-0.22744163988331928,-0.45550883723870894,-0.5471730454069262,-0.1536165488356363,-0.43441468379268416,-0.21367421329933486,2.042255027785028,-0.005341064566887575,NA,0.2858027813591156,1.149600557013283,NA,-0.24418619633413496,-0.7767729864921499,0.5899232797574845,-0.9226458305596447,0.10663980029055338,NA,-0.887186576252424,0.8586664794323419,0.649522778831286,-0.0674163199207191,0.8224352870288444,0.5344132976749311,0.8740577908073313,NA,0.8266093063903976,0.9290504065101337,0.674566834647039,NA
143,Mid East,Public,Doctoral Universities: Very High Research Activity,University of Delaware,Middle States Commission on Higher Education,0.22914247966930945,0.8280194326134999,0.5087605829103056,-0.1769721235860423,-0.33866407659276104,-0.32273555631980605,-0.1193436259058106,-0.43441468379268416,-0.294981616599616,-0.0963162549064186,-0.025194583670336817,0.6928559933407132,NA,-0.8331683596279188,NA,1.0863465946431663,-0.9897393535214637,0.7341649950488488,-0.796038364803663,0.17952292397625425,-0.9046414040216407,-0.8901820086884609,1.6596388227440855,1.89107011139038,0.10337208601497967,0.04828754289334349,0.10192659570702946,0.036361901815374936,0.03877865045105264,0.29434730149976157,0.23226260162753343,0.1228399542801578,0.8917158000522517
144,New England,Public,Doctoral Universities: Very High Research Activity,University of Connecticut,New England Commission on Higher Education,-0.18848728368655174,0.8316015224895764,-0.27625126840728514,-0.12524086938133355,0.029985672111896587,0.48044804226724735,-0.127911856638267,-0.43441468379268416,-0.29904698676462993,0.8322487156444781,-0.3296152099232253,1.526396935445442,NA,-0.578675407140671,NA,1.0824869267368504,-0.30501204687025213,0.7725347124169956,-0.5333292170351044,-0.3210450707001933,-0.7699034595717114,0.07757355735441686,0.2535775450685755,0.22348835385742422,-0.20460305248799102,0.3708491029498022,0.27492127649419007,0.4552098463113531,0.22551717015077402,0.8266093063903976,0.6967878048826003,0.674566834647039,NA
145,Far West,"Private, Nonprofit",Doctoral Universities: High Research Activity,Loyola Marymount University,Western Association of Schools and Colleges Senior Colleges and University Commission,-0.4394869899458822,-0.2514433515421478,-0.7944443018754093,-0.10379132495499077,0.8931876635505662,0.24214082070845125,-0.13933616428154225,-0.1655785925567052,1.140094051650346,0.8475652512411939,-0.9020583440726786,NA,2.2319671039490427,1.2039035058188696,NA,0.5958178916404587,-0.9663759546068555,0.7434021492300698,-0.416410629930193,0.30492970146695925,-0.8208046405610471,-0.35240368407066536,0.9628906819096759,0.2769569759811374,-0.18902976118306117,0.5805141169865004,0.6209106380685113,0.4552098463113531,0.22551717015077402,0.5604783039450796,0.9290504065101337,0.674566834647039,0.8917158000522517
146,Far West,"Private, Nonprofit",Doctoral Universities: High Research Activity,University of San Diego,Western Association of Schools and Colleges Senior Colleges and University Commission,-0.07838489152909746,-0.3508463456032702,-0.46478193012127866,-0.5731578265196663,0.8370297165734439,-0.06299329366841994,-0.06507816460025323,0.30488456710625794,1.1238325709902899,0.29234083586024534,0.12370680960553257,NA,0.8802532422335909,1.2139596074495338,NA,0.8702051918894698,-0.8109194925981158,0.5913443804007491,-0.3428652392906038,0.06510035753544578,-0.5739254510765944,-0.10340843498430975,0.8162760551004226,0.322890036158674,-0.1685386016283941,NA,NA,NA,0.16327099691753355,NA,NA,NA,0.8917158000522517
147,Mid East,"Private, Nonprofit",Doctoral Universities: High Research Activity,American University,Middle States Commission on Higher Education,-0.924190624386169,-0.16672692597293903,-0.2757186959165671,0.0501406997517039,-0.043381968293698725,-0.12982018648649502,-0.13933616428154225,-0.2663921267701973,0.026182626436494556,1.1806999004697631,0.20312088601932954,NA,1.6588498498386666,1.0165656905627403,NA,0.6789761910765401,-1.0867873182436827,0.49399898633711936,-0.780604384938859,0.8728356832272611,-0.9084292165318859,-1.0379809244019245,0.9038711108388509,0.9204431646434019,-0.12143513606615136,0.6450264289977922,0.9668999996428326,0.245785874063364,0.4745018630837359,0.8266093063903976,0.9290504065101337,0.3987033944635984,0.8917158000522517
148,Southwest,Public,Doctoral Universities: Very High Research Activity,Texas Tech University,Southern Association of Colleges and Schools Commission on Colleges,0.39956917097816574,2.0633031263784747,-0.1953002498182251,-0.18328081312320194,1.4810345601336685,-0.6190434773056108,-0.056509933867796805,-0.29999663817469463,-0.3071777270946583,-0.6017619295980405,-0.7035231530381861,0.11601321009728602,NA,-1.1038001288785253,NA,-0.22208082559796147,-0.030042813490631537,-0.6208544683040178,-0.055512454115634415,-0.6352754633451069,-0.26365819171471283,0.6578995119298934,-0.34563075558391215,-0.4714767298978214,-0.11015166778810759,-0.5968355772195739,-0.5900521274416131,-0.5919100149285923,-0.7704216015810734,-0.5040457058361926,-0.6967878048826003,-0.7047503662701641,-1.4861930000870862
149,Mid East,"Private, Nonprofit",Doctoral Universities: High Research Activity,Stevens Institute of Technology,Middle States Commission on Higher Education,-0.31630730216819397,-0.5001299411887575,0.020391608922361006,-0.6766203349290839,0.042666498848665996,1.3378496859708522,-0.1307679335490858,-0.5688327294106736,-1.819495428479887,-0.5538977558583037,0.6266626268929135,NA,1.282312206523857,1.2213667847482181,NA,1.851262597894885,-0.7300461886629332,1.1057828132625613,-0.9539316496079466,-2.5825320715730338,NA,-1.0521545925608355,1.9713390238120905,2.310373332153893,-0.26343763998862724,1.3465978221205899,1.053397340036413,1.5023297075512985,NA,1.6250023137263518,1.3935756097652006,1.7780205953808015,NA
150,Great Lakes,"Private, Nonprofit",Doctoral Universities: High Research Activity,University of Dayton,Higher Learning Commission,0.8669770273400788,-0.07010005156577595,1.1782042037421987,-0.4103936364609481,-0.5687305045312941,-0.8006108842075507,-0.13933616428154225,-0.4008101723881868,-0.4860540143552765,-0.37584302954648224,-0.8226442676588817,NA,0.3291235877328389,0.7459829754664298,NA,-0.38348511986208556,-1.1245281934134344,0.6197663932660425,-0.825561854476909,-0.4234432767163688,-0.9065736079195341,-1.5841755240495323,2.03304878362793,2.20297040711204,-0.1515422439115979,-0.12105727613629734,-0.41705744665445244,-0.24287006118194382,-0.21020604248190922,-0.23791470339087453,-0.23226260162753343,-0.15302348590328282,NA
151,Plains,"Private, Nonprofit",Doctoral/Professional Universities,Creighton University,Higher Learning Commission,0.14603837524395108,-0.44120456272729947,0.7548090736217893,-0.6829290244662436,-0.36221418338961864,0.020225101161635957,-0.0907828567976225,0.4729071241287448,0.23758187501722533,-0.6496261033377776,-0.6406536758772635,NA,0.49795694187816547,0.5115041179319185,NA,-0.11155397191709386,-1.273694509560549,0.6680838151370417,-0.30794963141468873,0.4114044579809209,-0.4620505331392939,-0.7595077840096736,1.4144655281929264,1.3519175879885204,-0.15629246860560533,NA,NA,NA,-0.21020604248190922,NA,NA,NA,0.8917158000522517
152,Far West,Public,Master's Colleges & Universities: Larger Programs,California Polytechnic State University (Cal Poly) - San Luis Obispo,Western Association of Schools and Colleges Senior Colleges and University Commission,-0.9334712857940771,1.0817209480866168,-0.24003633903849522,-0.8709279726736002,0.4973647146956882,0.7048855313543675,-0.11648754899499178,0.17046652148826855,1.3149049687459504,-0.6591989380857249,0.2924617219848512,1.0485722426541861,NA,-0.8224254998371117,NA,0.19265803488072267,-0.7848603168856679,0.7767980143467891,-0.6087476945381765,-0.5782364530567025,-0.8251671532457121,-0.10909118764380689,0.4812643236152323,0.5103477232242337,-0.2624409541706618,0.6208343119935578,0.6209106380685113,0.6646338185593421,NA,0.5604783039450796,0.6967878048826003,0.9504302748304797,NA
153,Great Lakes,"Private, Nonprofit",Baccalaureate Colleges: Arts & Sciences Focus,Wabash College,Higher Learning Commission,0.11186866733301704,-0.7615329498954388,0.9460025977893702,-0.4141788501832439,-0.31149087644254053,-0.829611233921055,-0.1536165488356363,-0.5688327294106736,-0.2258703237943771,-0.3088331863108506,-0.521532561256568,NA,-0.5893822102453795,0.6414976268161141,NA,-0.3968185180839045,0.1703432618154316,0.18775179771358186,-0.8479628744918991,NA,NA,NA,0.5463060532620223,1.100873305174887,-0.2280056823889092,-0.1775055491461776,-0.2440627658672918,0.036361901815374936,-0.583683081881352,-0.23791470339087453,-0.6967878048826003,0.1228399542801578,-0.29723860001741725
154,Mid East,"Private, Nonprofit",Doctoral Universities: High Research Activity,Yeshiva University,Middle States Commission on Higher Education,0.28904493057489755,-0.6047269655701908,1.0876668803202247,-0.9567261503789709,-1.1393677076859237,-0.9897435997304047,-0.1536165488356363,-0.5688327294106736,-1.74225339534462,0.23490382737256096,3.7602097253873197,NA,1.5866048796927594,0.9005035614985868,NA,0.8800298011055468,-0.9573900319473908,0.3298618620400494,-0.8465704396483161,-0.45629720446539795,NA,-1.1644118940857044,0.7510661280803268,0.04932373674186132,-0.18083081605484339,0.3224648689413334,0.5344132976749311,0.17597788331403433,0.22551717015077402,0.29434730149976157,0.6967878048826003,0.3987033944635984,NA
155,Plains,Public,Doctoral Universities: Very High Research Activity,University of Kansas,Higher Learning Commission,1.2812320047294274,0.8119000281711557,0.6424362780803974,-0.4343666567021547,-0.3440987166228051,-0.30634405430782546,-0.03366131858124633,-0.1655785925567052,0.4123927921128297,-0.1805572006883555,-0.7663926301991087,0.961203339314035,NA,-0.9559999619849097,NA,0.08704348580789363,-0.5062967144422617,-0.6428815282746202,-0.20320620096928987,-0.1682920937532986,-0.46553755000087144,-0.3706043422872878,0.11140886636513941,0.07546536315626581,0.21446979054473048,-0.16944151014476613,-0.3305601062608721,-0.24287006118194382,NA,-0.23791470339087453,-0.23226260162753343,-0.15302348590328282,NA
156,Plains,Public,Doctoral Universities: Very High Research Activity,University of Missouri,Higher Learning Commission,0.8952408598096164,1.1865866292087557,1.0727548505801348,-0.0772948288989205,-0.7064080519590777,-0.6530873660997245,-0.09649501061926012,-0.2663921267701973,-0.034797926038716336,-0.7874749237082199,-0.6406536758772635,0.19194094752384602,NA,-0.9217601622863555,NA,0.0466924122418626,-0.38678394307138103,0.05843163917649656,-0.5579929206591983,-0.20828759190314425,-0.747517353449728,-0.5905696441614359,0.5586362016054927,0.6135806884250845,-0.018717112951466424,-0.008160730116536785,-0.07106808508013117,-0.17306207043261412,NA,-0.23791470339087453,0,-0.15302348590328282,NA
